lookup_id,energy,status,xyz_file,log_file,elapsed_seconds
PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf65,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf65_gxtb.log,0.11106511997058988
OQCIXXVMXBXDSC-UHFFFAOYSA-N_conf84,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/OQCIXXVMXBXDSC-UHFFFAOYSA-N_conf84_gxtb.log,0.12378735886886716
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf49,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/QTKPMCIBUROOGY-UHFFFAOYSA-N_conf49_gxtb.log,0.10182210803031921
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf9,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf9_gxtb.log,0.19765991996973753
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf36,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf36_gxtb.log,0.21452659787610173
NHBABHBJROJJJN-JLHYYAGUSA-N_conf0,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/NHBABHBJROJJJN-JLHYYAGUSA-N_conf0_gxtb.log,0.19913595588877797
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf40,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/VEBCLRKUSAGCDF-RWLZTCESSA-N_conf40_gxtb.log,0.19979730620980263
KBEBGUQPQBELIU-CMDGGOBGSA-N_conf11,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/KBEBGUQPQBELIU-CMDGGOBGSA-N_conf11_gxtb.log,0.09161570342257619
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf97,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf97_gxtb.log,0.08877848880365491
IWBDNDKRBBFYKG-JLHYYAGUSA-N_conf20,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/IWBDNDKRBBFYKG-JLHYYAGUSA-N_conf20_gxtb.log,0.06624367786571383
JIGUQPWFLRLWPJ-UHFFFAOYSA-N_conf56,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/JIGUQPWFLRLWPJ-UHFFFAOYSA-N_conf56_gxtb.log,0.1198928258381784
